Id,Departamento,Tipo,Nombre,Direccion,Telefono,Latitud,Longitud,Fuente
237,Cochabamba,Alimentos,Mercado movil-GAM Colcapirhua,Lirios del Sur,NA,NA,NA,web
238,Cochabamba,Alimentos,Mercado movil-GAM Colcapirhua,Santa Rosa Central,NA,-17.39193,-66.221381,web
239,Cochabamba,Alimentos,Mercado movil-GAM Colcapirhua,Elizabeth Seton,NA,-17.395461,-66.20841,web
240,Cochabamba,Alimentos,Mercado movil-GAM Colcapirhua,Oasys,NA,-17.39237,-66.212549,web
241,Cochabamba,Alimentos,Mercado movil-GAM Colcapirhua,Libertador Bolivar,NA,-17.393291,-66.236219,web
242,Cochabamba,Alimentos,Mercado movil-GAM Colcapirhua,Sumumpaya central,NA,-17.39374,-66.230906,web
243,Cochabamba,Alimentos,Mercado movil-GAM Colcapirhua,Senac,NA,-17.384059,-66.229198,web
244,Cochabamba,Alimentos,Mercado movil-GAM Colcapirhua,Emergencia Norte,NA,NA,NA,web
245,Cochabamba,Alimentos,Mercado movil-GAM Colcapirhua,21 de Septiembre,NA,-17.398154,-66.249711,web
246,Cochabamba,Alimentos,Mercado movil-GAM Colcapirhua,Colcapirhua Sud,NA,-17.393669,-66.242884,web
247,Cochabamba,Alimentos,Mercado movil-GAM Colcapirhua,Calamina,NA,NA,NA,web
248,Cochabamba,Alimentos,Mercado movil-GAM Colcapirhua,Sindicato Agrario Esquilan Grande,NA,-17.409106,-66.244881,web
249,Cochabamba,Alimentos,Bolivia´s Fruit Ltda,"Calle Angélica Ascuí #500, Zona Mayorazgo","44509024 -
69477833",NA,NA,web
250,Cochabamba,Alimentos,PiccaDely,Pasaje Márquez #33,"4065206 -
72706252",NA,NA,web
251,Cochabamba,Alimentos,Daxen vital,Puntiti calle s/n cond. horizonte,"60771999 -
60771999",NA,NA,web
252,Cochabamba,Alimentos,GALLETOSAS,Calle Chipaya Nro 1760 Cond Palermo 1 Casa 5,"4420030 -
70342248",NA,NA,web
253,Cochabamba,Alimentos,Frutas,Av. Decima y calle8( altura km6 a sacaba),"72272646 -
72701462",NA,NA,web
254,Cochabamba,Alimentos,Hernan Molina Huanca,Zona sud. Barrio Don Bosco pasaje Buena Ventura.,"63992606 -
71419185",NA,NA,web
255,Cochabamba,Alimentos,ANTONIO LOPEZ RODRIGUEZ,Calle Bolivar entre Ayacucho y Colon - Sacaba,"4708052 -
72651661",NA,NA,web
256,Cochabamba,Alimentos,Automercados SRL,Av. América esq. Eudoro Galindo,"4287811 -
70377717",NA,NA,web
257,Cochabamba,Alimentos,Granja Ecologica Polen y Cerveca Artesanal Legria,Calle lindero s/n apote,"68514088 -
68514088",NA,NA,web
258,Cochabamba,Alimentos,Salteñitas,Calla Villarroel N20 Pacata Baja,"79340103 -
79340103",NA,NA,web
259,Cochabamba,Alimentos,PROCESADORA ANDIna DE PAPA S.R.L.,Av Hernan Cosio #111,"4319131 -
77448600",NA,NA,web
260,Cochabamba,Alimentos,Micromercado SLA,Av. America Esq. Calle Tarija,"4283779 - 69448010 -
72220717",NA,NA,web
261,Cochabamba,Alimentos,DHISMAR ROMERO,C. Camilo Torres entre Lutherking y Derechos Humanos,"4763095 -
67572587",NA,NA,web
262,Cochabamba,Alimentos,Karina Huanca,Av. Perú,"71433507 -
71433507",NA,NA,web
263,Cochabamba,Alimentos,AlquimiA,C/ La Merced 1668,"77933315 -
77933315",NA,NA,web
264,Cochabamba,Alimentos,Kalo's restaurante,Agustín López #1034 entre punata y Tarata,"4554291 -
60776470",NA,NA,web
265,Cochabamba,Alimentos,INDABOL S.R.L.,AV. CAPITÁN VICTOR USTARIZ # 3695 ZOna BILLA BUSCH,"4141149 -
74162464",NA,NA,web
266,Cochabamba,Alimentos,Tropical Chicken,Av. Melchor Urquidi entre Av. America y Calle Buenos Aires,"76400393 -
76400393",NA,NA,web
267,Cochabamba,Alimentos,Organic Club,Av. America esq Juan de La Rosa,"75958772 -
75958772",NA,NA,web
268,Cochabamba,Alimentos,Raíz Alfajores Artesanales,C. Chipaya casi Av. América oeste,"4422356 -
73788840",NA,NA,web
269,Cochabamba,Alimentos,DULCE PASTEL,"Av. B. Galindo km 3,5","4020141 -
70775979",NA,NA,web
270,Cochabamba,Alimentos,Marquez de la Viña Gourmet,Calle Aniceto Padilla No 530 entre Plaza de Recoleta y Potosí,"4260587 -
70727879",NA,NA,web
271,Cochabamba,Alimentos,Industrias Meylin,C. Niceto ROdriguez nro.418,"4421109-4018340 -
76405692",NA,NA,web
272,Cochabamba,Alimentos,WM&C SRL,"Av. Andina Esq. 21 Enero, Zona Sumumpaya Norte","4510508 - 4223372 -
72201952",NA,NA,web
273,Cochabamba,Alimentos,RIKINIS - ALIMENTOS naTURALES,"Sacaba Calle Sucre #0283, entre calles Independencia y Perú","74351188 -
79347994",NA,NA,web
274,Cochabamba,Alimentos,Enjoy Life,Calle bibosi,"4799067 -
79711152",NA,NA,web
275,Cochabamba,Alimentos,Apícola JH productos y servicios,"Tiquipaya, c/ Cochabamba y Sucre","72403133 -
68382493",NA,NA,web
276,Cochabamba,Alimentos,BloCQ Panaderia Artesanal,"A.Villavicencio, Cochabamba, Bolivia","4799722-69497888 -
75947671",NA,NA,web
277,Cochabamba,Alimentos,GLENDCY,Km.12 sud Urbanización Urkupiña,"69529294 -
69529294",NA,NA,web
278,Cochabamba,Alimentos,ACERLIFE,Av.Blanco Galindo Km 4 1/2,"68582875 -
70730170",NA,NA,web
279,Cochabamba,Alimentos,Coronilla S.A.,Av. Villazon N 3847,"4717193 -
77999168",NA,NA,web
280,Cochabamba,Alimentos,Gran Quncha,Calle Chacarera esq Chovena,"4226242 -
69433434",NA,NA,web
281,Cochabamba,Alimentos,Panadería Zahína,Av. Perú lado mercado Ingavi.,"4282542 -
79969623",NA,NA,web
282,Cochabamba,Alimentos,Cepas de Camargo,Av Circunvalación Pacata baja,"62609029 -
62609029",NA,NA,web
283,Cochabamba,Alimentos,Daadsmarket,Melchor urquidi,"69418282 -
69418224",NA,NA,web
284,Cochabamba,Alimentos,CAOS SRL,"Pje Innominado, colcapirhua","76455328 -
76455328",NA,NA,web
285,Cochabamba,Alimentos,Frutijugo,Calle Kapac Yupanqui # 2417,"70345915 -
70345915",NA,NA,web
286,Cochabamba,Alimentos,Proveedora de Alimentos Tu Amigo Pil,Avenida 6 de Agosto # 529 entre Av. Del Cabildo y C/ General Diaz Zona Jaihuayco,"65660068 -
70650286",NA,NA,web
287,Cochabamba,Alimentos,Masa Madre - Panadería Artesanal,Calle Chimpu Ojjllu # 1549 (Paralela a la Simon Lopez),"70767370 -
79751390",NA,NA,web
288,Cochabamba,Alimentos,Llajteña,"Av. Chapare kilómetro 3, frente a la urb. El castillo","75485748 -
75485748",NA,NA,web
289,Cochabamba,Alimentos,Empresa Productora de Bebidas y Alimentos BENDATI,C/Homer 3663,"4470459 -
76960267",NA,NA,web
290,Cochabamba,Alimentos,"JR Distribución, distribución de alimentos y bebidas",Av. Circunvalación y Av. Pachacutek,"76442760 -
76442760",NA,NA,web
291,Cochabamba,Alimentos,EcoPura,Teniente Arevalo 116,"4527932 -
72748678",NA,NA,web
292,Cochabamba,Alimentos,Productos Ecológicos naturaleza S.A (Frutte),Calle Melchor Urquidi entre Ciclovia y América. a media cuadra del sombrero de chola,"65360900 -
65172111",NA,NA,web
293,Cochabamba,Alimentos,BRASA VIVA STEAK HOUSE,Av. Melchor Urquide 1314 lojia 14 entre Av. América y Calle Buenos Aires.,"67429955 -
67429955",NA,NA,web
294,Cochabamba,Alimentos,BOLHISPANIA S.A.,Federico Blanco 831 entre Oquendo y 16 de Julio,"4 4563011 -
63909202",NA,NA,web
295,Cochabamba,Alimentos,Frigourmeat,Daniel Campos n 21,"44282519 -
77457749",NA,NA,web
296,Cochabamba,Alimentos,Avícola Jars,Av Blanco Galindo Km 9.8,"4262355 -
72284743",NA,NA,web
297,Cochabamba,Alimentos,Productos pipetua,Calle Calixto peñaloza zona cementerio quillacollo,"4305156 -
77426064",NA,NA,web
298,Cochabamba,Alimentos,Agua de mesa Fresca,Av. Gabriel Rene Moreno 1040,"4793131 -
67498333",NA,NA,web
299,Cochabamba,Alimentos,Gate Gourmet Catering Bolivia S.A.,Calle teniente monasterios S/N,"79799919 -
79799919",NA,NA,web
300,Cochabamba,Alimentos,Delia Vasquez,Sacaba -Huayllani,"67409940 -
67409940",NA,NA,web
301,Cochabamba,Alimentos,SaWaLife srl,William Shakespeare esq. Jack london,"73793491 -
73793491",NA,NA,web
302,Cochabamba,Alimentos,GRUPO INDUSTRIAL SAXSAY,calle kollasuyu # 283 zona cala cala,"4790401 -
77215394",NA,NA,web
303,Cochabamba,Alimentos,Vinoteca V&P,Potosi1455,"77491038 -
77491038",NA,NA,web
304,Cochabamba,Alimentos,FitBar #PowerFIT,"Antezana # 945, entre Ramon Rivero y Oruro","4401174 -
76909940",NA,NA,web
305,Cochabamba,Alimentos,"Productos Ecologicos naturaleza S.A ""FRUTTE""",Calle Melchor Urquidi entre Ciclovia y América. a media cuadra del sombrero de chola,"65360900 -
65172111",NA,NA,web
306,Cochabamba,Alimentos,Authentic Light,Pacata Alta - Barrio 10 de Diciembre,"77499069 -
77499069",NA,NA,web
307,Cochabamba,Alimentos,"""La Escarola"" fast-good",Parque Lincoln y calle Illapa,"79729991 -
79729991",NA,NA,web
308,Cochabamba,Alimentos,Procesadora de Alimentos Valpergutor S.R.L.,Calle Runasimi 2113,"4242188 -
72222923",NA,NA,web
309,Cochabamba,Alimentos,Auto///Market,Calle Buenos Aires # 5,"75480090 -
75480090",NA,NA,web
310,Cochabamba,Alimentos,Karin López,Av. aroma 838 entre c. 16 de Julio y Av. Oquendo.,"4558406 -
70769100",NA,NA,web
311,Cochabamba,Alimentos,Carolina Bustamante Vargas,Calle Juan Capriles S/N casi Pantaleón Dalence,"4252152 -
69451001",NA,NA,web
312,Cochabamba,Alimentos,Niawa Alimentos,Su sano Azogue 2960,"75466211 -
70712661",NA,NA,web
313,Cochabamba,Alimentos,AGUA Y HIELO CHACALTAYA,J.A. RICO TORO N° 871 PANDO Y MELCHOR URQUIDI,"4200434 - 4123456 - 4243434 -
70718084",NA,NA,web
314,Cochabamba,Alimentos,De La Selva LTDA,"Carretera a sacaba km 3,5","4719923 -
71733666",NA,NA,web
315,Cochabamba,Alimentos,Dulces Momentos JaDaSha,Camino a Sacaba km 7.5 sobre la circunvalación y calle sarao,"76464237 -
76464237",NA,NA,web
316,Cochabamba,Alimentos,"DISTRIBUIDORA DE POLLOS ""RTR""",C/Gardenias #111,"75007329 -
75007329",NA,NA,web
317,Cochabamba,Alimentos,Goodman Friendly Market,Calle Tomás Frias y Pedro Blanco. En plena esquina.,"78365315 -
77956151",NA,NA,web
318,Cochabamba,Alimentos,Pastas Todo Listo,"España 491, casi Mexico","4224150 -
72717338",NA,NA,web
319,Cochabamba,Alimentos,GRUPO INDUSTRIAL SAXSAY,calle kollasuyu # 283 zona cala cala,"4790401 -
77215394",NA,NA,web
320,Cochabamba,Alimentos,Industria Alimenticia Lazzo,c. José Quintín Mendoza 1668. Entre Lucas Mendoza y Alcides Arguedas,"4281112 -
67400164",NA,NA,web
321,Cochabamba,Alimentos,Chocolates Baure y El Ceibo Cochabamba,Av. Ayacucho 282 casi eq. Santivañez,"4234981 -
72205089",NA,NA,web
322,Cochabamba,Alimentos,Frutas & Verduras,Av circunvalación y calle Sumaj Llajta,"4883108 -
76457624",NA,NA,web
323,Cochabamba,Alimentos,INDUSTRIAS AQUACORP,Calle Chicopaya s/n Zona sud,"4245055 -
78360300",NA,NA,web
324,Cochabamba,Alimentos,Rocío Rodríguez amurrio,Avenida circunvalación esquina Sumaj llajta,"4883108 -
76414593",NA,NA,web
325,Cochabamba,Alimentos,Provlop,Av. Vllazon km 3 sobre la avenida Chapare esquina Perú. Plena esquina,"69444399 -
69444399",NA,NA,web
326,Cochabamba,Alimentos,Aydee Gabriela Villca Huayta,Calle PunataN74,"77435934 -
77435934",NA,NA,web
327,Cochabamba,Alimentos,Jose Ramiro Nogales Flores Agua Vertiente,Calle Buganvilias 1479 sauces y palmeras,"4797733 - 34 -35 72225561 -
72745363",NA,NA,web
328,Cochabamba,Alimentos,Agencia de lácteos cruce taquiñ,Avenida Simón López y cruce taquiña,"65506690 -
65506690",NA,NA,web
329,Cochabamba,Alimentos,Agua purificada de mesa las nubes,Av. Innominada s/n esq. Innominada,"79794407 -
79794407",NA,NA,web
330,Cochabamba,Alimentos,Agua Purificada Génesis,Av. República # 825 zona central Sud,"4553463 -
76454066",NA,NA,web
331,Cochabamba,Alimentos,INBOLCER SRL,Av. Andina s/n esquina Av. 21 de enero,"4223372 -
72201952",NA,NA,web
332,Cochabamba,Alimentos,natural Life,Quillacollo zona central,"70343918 -
70343917",NA,NA,web
333,Cochabamba,Alimentos,Activa tu Sistema inmunológico,Urpi,"75957601 -
75957601",NA,NA,web
334,Cochabamba,Alimentos,Agua purificada de mesa Fresca,Av. Gabriel Rene Moreno 1040,"4793131 -
67498333",NA,NA,web
335,Cochabamba,Alimentos,CAPRA SRL,Calle En rique Salnas 521,"4540488 -
71721835",NA,NA,web
336,Cochabamba,Alimentos,Aguas del eden,Av. Teofilo vargas #759,"4405776 -
67425050",NA,NA,web
337,Cochabamba,Alimentos,Parlawi cafe & lab,Avenida peru 0460,"71428523 -
71428523",NA,NA,web
338,Cochabamba,Alimentos,Sra. Magui( frutera),Av. Decima y calle8( altura km6 a sacaba),"72272646 -
72701462",NA,NA,web
339,Cochabamba,Alimentos,Marcelo Castelo Quiroga,"Avenida Miguel Mercado, Vinto","4358638 -
79788568",NA,NA,web
340,Cochabamba,Alimentos,IMBA S.A.,AV. SEGUNDA SN ENTRE ARQUÍMEDES Y ALEXANDER FLEMING,"4434500 -
74162475",NA,NA,web
341,Cochabamba,Alimentos,Industria Boliviana de Cereales SRL,"Av. Andina S/N. Esq. 21 Enero, Zuna Sumumpaya Norte","4510508 - 4223372 -
61678665",NA,NA,web
342,Cochabamba,Alimentos,Dimadetar SRL,Av Blanco Galindo km 6,"4485043 -
75010187",NA,NA,web
343,Cochabamba,Alimentos,Aguas Del Nilo,c/Tocopilla Esq. Casto Rojas Nro 1401,"4433175 -
78329878",NA,NA,web
344,Cochabamba,Alimentos,Innovando Tecnologías,Junín 324,"+59167743837 -
67743837",NA,NA,web
345,Cochabamba,Alimentos,APAJ (ASOCIACION DE PRODUCTORES AGRICOLAS JUVENIL),Rio Blanco. Km 258 carretera Cochabamba- Santa Cruz,"67503790 -
67503790",NA,NA,web
346,Cochabamba,Alimentos,Jukur Alimentos,Calle Chimpu Ojjllu #1549 (Paralela a la Simon Lopez),"70767370 -
79751390",NA,NA,web
347,Cochabamba,Alimentos,Dxn Cochabamba,Calle Lanza entre Venezuela y Ecuador edificio ceflor#317,"44234409 -
77488838",NA,NA,web
348,Cochabamba,Alimentos,GRUPO DUO SRL / mandarina,"Av. Pando pasaje portales, entrando frente al Hupermall","4798613 -
77900019",NA,NA,web
349,Cochabamba,Alimentos,"Industria de alimentos piñami srl, productos VIGOR","Calle sucre #492, esq. Av. San Martín","44501017 -
76402354",NA,NA,web
350,Cochabamba,Alimentos,Criollita,c/ Pedro Blanco 351,"4242616 -
78311988",NA,NA,web
351,Cochabamba,Alimentos,Lácteos Moo,Rafael Méndez,"63827201 -
72708760",NA,NA,web
352,Cochabamba,Alimentos,"REFRIGERIOS&SnaCK'S ""MI DULZURA""",Pasaje La Tablada#1378 y Portales,"79957090 -
79957090",NA,NA,web
353,Cochabamba,Alimentos,Comercial lizvania,"República, antezana honduras","76452699 -
76452699",NA,NA,web
354,Cochabamba,Alimentos,CAPRESSO S.R.L.,Av. Salamanca 860,"79966266 -
79966266",NA,NA,web
355,Cochabamba,Alimentos,AQUAVIP,C.Camilo Torres s/n,"4763095 -
67572587",NA,NA,web
356,Cochabamba,Alimentos,Dxn vital,Calle Francisco Viedma #263,"60771999 -
70342954",NA,NA,web
357,Cochabamba,Alimentos,Helados FRAGOLA,"Av America O-989, casi Gabriel Rene Moreno y Manchaypuito","4121010 -
72235555",NA,NA,web
358,Cochabamba,Alimentos,Bolivian Beer Company - Cerveza Candelaria,Calle Julián de Los Ríos N°1948 - Zona Tupuraya,"69413000 -
69413000",NA,NA,web
359,Cochabamba,Alimentos,Agua Purificada Génesis,Av. República # 825,"4553463 -
76454066",NA,NA,web
360,Cochabamba,Alimentos,Apthapi,Juan capriles #170 entre Libertador Bolívar y tupac amaru,"67426557 -
67426557",NA,NA,web
361,Cochabamba,Alimentos,IOGO Yogurt Griego,Av. Heroínas 531casi Falsuri,"72220255 -
72150000",NA,NA,web
362,Cochabamba,Alimentos,Frial PigShop,Av. Melchor Pérez de Olguín 1084 entre parque ex combatientes casi pasaje zoológico,"4439045 -
70750787",NA,NA,web
363,Cochabamba,Alimentos,GRAN HOTEL COCHABAMBA,Plazuela Ubaldo Anze Recoleta,"4480520 -
77491416",NA,NA,web
364,Cochabamba,Alimentos,naTUREZA SRL,Pje. La Chaime #6,"4470476 4453531 -
70700891",NA,NA,web
365,Cochabamba,Alimentos,GENEVA SRL,Av Ballivian Esquina Oruro,"4567758 -
72220023",NA,NA,web
366,Cochabamba,Alimentos,Pescadería surubi,Heroínas esquina belzu,"4534669 -
60372311",NA,NA,web
367,Cochabamba,Alimentos,FABOPAL S.A.,Av. oquendo N°1080,"4117044 -
70370757",NA,NA,web
368,Cochabamba,Alimentos,Industria de alimentos el tonel,Av. Chilimarca # 394,"4311542 -
70771112",NA,NA,web
369,Cochabamba,Alimentos,SOYRICA,CALLE ULUNCHU. CONDOMINIO SAN SILVESTRE IV,"XXXX -
71772044",NA,NA,web
370,Cochabamba,Alimentos,Alaska SRL,Calle tito yupanqui,"4374473 -
69512713",NA,NA,web
371,Cochabamba,Alimentos,Pescaderia surubi,Avenida chapare zona chacacollo,"4660421 -
79356623",NA,NA,web
372,Cochabamba,Alimentos,Herbalife,Zona temporal,"73320150 -
73320150",NA,NA,web
373,Cochabamba,Alimentos,Micromercado RAMOS,Av. Petrolera Km9,"4764003 -
70719607",NA,NA,web
374,Cochabamba,Alimentos,Alnat industrias alimenticias,Av siles,"77993385 -
77993385",NA,NA,web
375,Cochabamba,Alimentos,La Estancia S.R.L.,Pasaje Boulevard o Av. Uyuni,"4249262 -
77433340",NA,NA,web
376,Cochabamba,Alimentos,La Bodega,Av. Centenario media cuadra al sur de la circunvalacion (Zona Cruce taquiña),"60781631 -
60781631",NA,NA,web
377,Cochabamba,Alimentos,Sain sin gluten,"Colombia Nro 524, entre San Martin y Lanza, frente a la entrada al pasaje San Rafael, acerca sud","62622010 -
68450550",NA,NA,web
378,Cochabamba,Alimentos,AQUAPURA,Calle joaquin salcedo s/n,"71496981 -
67407771",NA,NA,web
379,Cochabamba,Alimentos,GreenMama,Juan Capriles casi esquina tupac Amaru. Edificio kantuta,"70724413 -
70724413",NA,NA,web
380,Cochabamba,Alimentos,Casa Venturini,"Localidad de Pihusi, Apote","71522782 -
71522782",NA,NA,web
381,Cochabamba,Alimentos,PAnaDERIA Y REPOSTERIA HORNERITO,Calle Sucre entre Antezana y 16 de Julio acera sud nro 730,"4500612 -
60398157",NA,NA,web
382,Cochabamba,Gas,YPFB: entregas de gas a domicilio,NA,NA,NA,NA,web
383,Cochabamba,HigienePersonal,Pañales de adulto mayor,Villa Busch,72251879 - 4282898,-17.392684,-66.199639,web
384,Oruro,Movilidad,Radio Taxi de la V,NA,67205906,NA,NA,web
385,Oruro,Movilidad,Radio Taxi la pirámide,NA,5254444,NA,NA,web
386,Oruro,Movilidad,Radio Taxi el Faro,NA,5273399,NA,NA,web
387,Oruro,Movilidad,Radio movil SAS Oruro,NA,5219999,NA,NA,web
388,Oruro,Movilidad,Radio Móvil tu piloto,NA,5266166,NA,NA,web
389,Oruro,Movilidad,Radio Movil Tours Forever,NA,8421114,NA,NA,web
390,Pando,Movilidad,Servicio Urbano Radio Taxi,NA,8421588,NA,NA,web
391,Pando,Movilidad,Expreso departamental,NA,NA,NA,NA,web
392,Beni,Movilidad,Radio Movil Vial Trinidad,NA,NA,NA,NA,web
393,Beni,Movilidad,Radio Taxi German Busch,NA,NA,NA,NA,web
394,Cochabamba,Movilidad,Radio Taxi Jardín,Av. General Galindo,4241111,NA,NA,web
395,Cochabamba,Movilidad,Radio Taxi H,Calle Potosí,4455120,-17.371774,-66.150484,web
396,Cochabamba,Movilidad,Radio Movil HOLIDAY KANTUTA,Felix Lopez de la Vega,4293777,-17.361546,-66.160843,web
397,Cochabamba,Movilidad,Cochabamba,Oeste,65366001,NA,NA,web
398,Cochabamba,Movilidad,Radio Movil Aranjuez,Av. Thunupa,4241212,-17.376329,-66.187595,web
399,Cochabamba,Movilidad,Radio Taxi Ejecutivo,"Av. 9 de abril, Cochabamba",4225050,-17.397834,-66.13791,web
400,Cochabamba,Movilidad,Radio Movil Incacollo,Av. Papa Paulo,4200355,-17.385807,-66.141854,web
401,Cochabamba,Movilidad,Verdecio,Av. Tadeo Haenke. no. 1450,4280000,-17.384349,-66.168059,web
402,Cochabamba,Movilidad,PERZEO,NA,76991360,-17.367135,-66.133661,web
403,Cochabamba,Movilidad,Taxi Ciudad Digital,NA,61782828,-17.365238,-66.16196,web
404,Cochabamba,Movilidad,Movil,Manuel Marin no. 1021,4200520,NA,NA,web
405,La Paz,Gas,YPFB,Av. Gral Ballivian esq. Muñoz Reyes No. 80 Zona Calacoto,800106006 - 72072300,-16.539065,-68.075553,web
406,La Paz,Gas,YPFB,"Av. 20 de Octubre esq. Machicado No. 434, Zona San Pedro",800106007 - 72072300,-16.504065,-68.133668,web
407,La Paz,Gas,YPFB,"Av. Entre Ríos esq. Ayata No. 1349, Zona el Tejar",800106008 - 72072300,-16.498887,-68.152085,web
408,Oruro,Gas,YPFB,Av. 6 de Octubre esq. Héroes del Chaco,800106009 - 72072300,NA,NA,web
409,Santa Cruz,Gas,YPFB,Carretera SC-CBBA Km 3 1/2 Zona Cuarto Anillo,800106010 - 72072300,NA,NA,web
410,Santa Cruz,Gas,YPFB,Av. Grigotá Uv. 0029 Dist: 5 Mza 0043 Sec. 3,800106011 - 72072300,NA,NA,web
411,Santa Cruz,Gas,YPFB,Av. Brasil s/n Zona Central,800106012 - 72072300,NA,NA,web
412,Santa Cruz,Gas,YPFB,Av. Mariscal Sucre s/n Zona Central,800106013 - 72072300,NA,NA,web
413,Cochabamba,Gas,YPFB,Av. Simón López entre M. Pérez de Holguín G.R. Moreno No. 0 Zona/Barrio Cala Cala,800106014 - 72072300,NA,NA,web
414,Cochabamba,Gas,YPFB,Av. Petrolera km 5 1/2 Zona Valle Hermoso,800106015 - 72072300,NA,NA,web
415,Cochabamba,Gas,YPFB,Av. América esq. Pachamama  No. s/n Barrio Cala Cala,800106016 - 72072300,-17.37174,-66.173618,web
416,Cochabamba,Gas,YPFB,Carretera Cbba-Sta Cruz nro. s/n Zona Villa Tunari,800106017 - 72072300,NA,NA,web
417,Cochabamba,Gas,YPFB,"Carretera Cochabamba - Santa Cruz km. 221 Zona/Barrio Central, PT, Villarroel",800106018 - 72072300,NA,NA,web
418,Tarija,Gas,YPFB,"Av. Panamericana, Zona Luis Pizarro",800106019 - 72072300,NA,NA,web
419,Tarija,Gas,YPFB,"Av. Panamericana, Zona Morros Blancos",800106020 - 72072300,NA,NA,web
420,Tarija,Gas,YPFB,Av. San Martín esq. Jacinto Delfín,800106021 - 72072300,NA,NA,web
421,Tarija,Gas,YPFB,Calle Avaroa esq. Chuquisaca,800106022 - 72072300,NA,NA,web
422,Tarija,Gas,YPFB,Av. Petrolera s/n Carretera a Tarija,800106023 - 72072300,NA,NA,web
423,Tarija,Gas,YPFB,Carretera Tarija -Yacuiba Zona El Común,800106024 - 72072300,NA,NA,web
424,Tarija,Gas,YPFB,Carretera a Bermejo Localidad el Padcaya,800106025 - 72072300,NA,NA,web
425,Chuquisaca,Gas,YPFB,"Av. Ostria Gutierrez, esq. nataniel Aguirre",800106026 - 72072300,-19.039644,-65.249234,web
426,Chuquisaca,Gas,YPFB,Av. Héroes de la Calancha s/n Salida a Potosí,800106027 - 72072300,NA,NA,web
427,Chuquisaca,Gas,YPFB,Av. Piraimiri. s/n Final,800106028 - 72072300,NA,NA,web
428,Chuquisaca,Gas,YPFB,"Monteagudo, Zona Zapallar, Salida a Camiri",800106029 - 72072300,NA,NA,web
429,Potosí,Gas,YPFB,Av. Cívica esq. Calle Serrudo s/n,800106030 - 72072300,-19.583858,-65.755807,web
430,Potosí,Gas,YPFB,Av. Antofagasta s/n,800106031 - 72072300,NA,NA,web
431,Potosí,Gas,YPFB,Av. Chorrillos s/n Carretera Sucre-Potosí,800106032 - 72072300,NA,NA,web
432,Pando,Gas,YPFB,Av. Internacional No. 55-2 Zona Central,800106033 - 72072300,NA,NA,web
433,Pando,Gas,YPFB,Av. Alberto Saens No. S/n Barrio San Juan,800106034 - 72072300,NA,NA,web
434,Beni,Gas,YPFB,"Av. Pedro Ignacio Muiba, Circunvalación Sur s/n Barrio Pompeya",800106035 - 72072300,NA,NA,web
435,Beni,Gas,YPFB,"Calle Juan Adad, s/n. Barrio Belén",800106036 - 72072300,NA,NA,web
436,Beni,Gas,YPFB,Av. Federico Román s/n Zona Central,800106037 - 72072300,NA,NA,web
437,Beni,ServiciosFinancieros,BANCO UNION,CALLE BALLIVIAN SN,NA,NA,NA,web
438,Beni,ServiciosFinancieros,BANCO UNION,CFEDERICO ROMAN FRENTE PLAZA PRINCIPAL GERMAN,NA,NA,NA,web
